jahr,herkunft,stadtkreis,quartier,anzahl
2021,Schweiz,Oberwinterthur,Ricketwil,80
2021,Ausland,Veltheim,Rosenberg,75
2021,Ausland,Veltheim,Rosenberg,23
2021,Ausland,Veltheim,Rosenberg,95
2021,Ausland,Veltheim,Rosenberg,235
2021,Ausland,Veltheim,Rosenberg,135
2021,Ausland,Veltheim,Rosenberg,23
2021,Ausland,Veltheim,Rosenberg,37
2021,Ausland,Veltheim,Rosenberg,27
2021,Ausland,Veltheim,Rosenberg,47
2021,Schweiz,Veltheim,Rosenberg,4540
2021,Ausland,Veltheim,Rosenberg,70
2021,Ausland,Veltheim,Rosenberg,26
2021,Ausland,Veltheim,Rosenberg,43
2021,Ausland,Veltheim,Rosenberg,33
2021,Ausland,Veltheim,Rosenberg,45
2021,Schweiz,Töss,Rossberg,26
2021,Ausland,Töss,Schlosstal,53
2021,Ausland,Töss,Schlosstal,26
2021,Ausland,Töss,Schlosstal,121
2021,Ausland,Töss,Schlosstal,125
2021,Ausland,Töss,Schlosstal,184
2021,Ausland,Töss,Schlosstal,72
2021,Ausland,Töss,Schlosstal,146
2021,Ausland,Töss,Schlosstal,27
2021,Ausland,Töss,Schlosstal,26
2021,Schweiz,Töss,Schlosstal,2253
2021,Ausland,Töss,Schlosstal,93
2021,Ausland,Töss,Schlosstal,89
2021,Ausland,Töss,Schlosstal,65
2021,Ausland,Töss,Schlosstal,31
2021,Ausland,Töss,Schlosstal,4
2021,Ausland,Töss,Schlosstal,32
2021,Ausland,Seen,Sennhof,34
2021,Ausland,Seen,Sennhof,27
2021,Ausland,Seen,Sennhof,63
2021,Ausland,Seen,Sennhof,113
2021,Ausland,Seen,Sennhof,40
2021,Ausland,Seen,Sennhof,130
2021,Schweiz,Seen,Sennhof,1174
2021,Ausland,Seen,Sennhof,39
2021,Ausland,Seen,Sennhof,29
2021,Ausland,Seen,Sonnenberg,26
2021,Schweiz,Seen,Sonnenberg,853
2021,Schweiz,Oberwinterthur,Stadel,260
2021,Ausland,Wülflingen,Taggenberg,58
2021,Ausland,Wülflingen,Taggenberg,53
2021,Ausland,Wülflingen,Taggenberg,23
2021,Schweiz,Wülflingen,Taggenberg,887
2021,Ausland,Oberwinterthur,Talacker,108
2021,Ausland,Oberwinterthur,Talacker,50
2021,Ausland,Oberwinterthur,Talacker,190
2021,Ausland,Oberwinterthur,Talacker,279
2021,Ausland,Oberwinterthur,Talacker,199
2021,Ausland,Oberwinterthur,Talacker,91
2021,Ausland,Oberwinterthur,Talacker,105
2021,Ausland,Oberwinterthur,Talacker,31
2021,Ausland,Oberwinterthur,Talacker,47
2021,Schweiz,Oberwinterthur,Talacker,4970
2021,Ausland,Oberwinterthur,Talacker,91
2021,Ausland,Oberwinterthur,Talacker,35
2021,Ausland,Oberwinterthur,Talacker,67
2021,Ausland,Oberwinterthur,Talacker,78
2021,Ausland,Oberwinterthur,Talacker,51
2021,Ausland,Oberwinterthur,Talacker,4
2021,Ausland,Oberwinterthur,Talacker,48
2021,Ausland,Stadt,Tössfeld,73
2021,Ausland,Stadt,Tössfeld,44
2021,Ausland,Stadt,Tössfeld,102
2021,Ausland,Stadt,Tössfeld,24
2021,Ausland,Stadt,Tössfeld,204
2021,Ausland,Stadt,Tössfeld,211
2021,Ausland,Stadt,Tössfeld,29
2021,Ausland,Stadt,Tössfeld,68
2021,Ausland,Stadt,Tössfeld,28
2021,Ausland,Stadt,Tössfeld,23
2021,Schweiz,Stadt,Tössfeld,3089
2021,Ausland,Stadt,Tössfeld,40
2021,Ausland,Stadt,Tössfeld,30
2021,Ausland,Stadt,Tössfeld,61
2021,Ausland,Stadt,Tössfeld,48
2021,Ausland,Stadt,Tössfeld,46
2021,Ausland,Stadt,Tössfeld,1
2021,Ausland,Stadt,Tössfeld,25
2021,Ausland,Seen,Waldegg,21
2021,Ausland,Seen,Waldegg,27
2021,Ausland,Seen,Waldegg,34
2021,Schweiz,Seen,Waldegg,1060
2021,Ausland,Seen,Waser,42
2021,Ausland,Seen,Waser,38
2021,Ausland,Seen,Waser,136
2021,Ausland,Seen,Waser,25
2021,Ausland,Seen,Waser,180
2021,Ausland,Seen,Waser,325
2021,Ausland,Seen,Waser,113
2021,Ausland,Seen,Waser,78
2021,Ausland,Seen,Waser,27
2021,Ausland,Seen,Waser,52
2021,Schweiz,Seen,Waser,4136
2021,Ausland,Seen,Waser,51
2021,Ausland,Seen,Waser,30
2021,Ausland,Seen,Waser,126
2021,Ausland,Seen,Waser,60
2021,Ausland,Seen,Waser,25
2021,Ausland,Seen,Waser,30
2021,Ausland,Wülflingen,Weinberg,65
2021,Ausland,Wülflingen,Weinberg,37
2021,Ausland,Wülflingen,Weinberg,33
2021,Ausland,Wülflingen,Weinberg,55
2021,Ausland,Wülflingen,Weinberg,27
2021,Schweiz,Wülflingen,Weinberg,894
2021,Ausland,Wülflingen,Weinberg,1
2021,Ausland,Oberwinterthur,Zinzikon,45
2021,Ausland,Oberwinterthur,Zinzikon,25
2021,Ausland,Oberwinterthur,Zinzikon,71
2021,Ausland,Oberwinterthur,Zinzikon,125
2021,Ausland,Oberwinterthur,Zinzikon,124
2021,Ausland,Oberwinterthur,Zinzikon,30
2021,Ausland,Oberwinterthur,Zinzikon,37
2021,Ausland,Oberwinterthur,Zinzikon,38
2021,Schweiz,Oberwinterthur,Zinzikon,2108
2021,Ausland,Oberwinterthur,Zinzikon,37
2021,Ausland,Oberwinterthur,Zinzikon,21
2021,Ausland,Oberwinterthur,Zinzikon,71
2021,Ausland,Oberwinterthur,Zinzikon,53
2021,Ausland,Oberwinterthur,Zinzikon,4
2020,Ausland,Stadt,Altstadt,23
2020,Ausland,Stadt,Altstadt,106
2020,Ausland,Stadt,Altstadt,32
2020,Ausland,Stadt,Altstadt,23
2020,Schweiz,Stadt,Altstadt,1724
2020,Ausland,Stadt,Altstadt,1
2020,Ausland,Stadt,Altstadt,32
2020,Ausland,Veltheim,Blumenau,72
2020,Ausland,Veltheim,Blumenau,37
2020,Ausland,Veltheim,Blumenau,122
2020,Ausland,Veltheim,Blumenau,215
2020,Ausland,Veltheim,Blumenau,152
2020,Ausland,Veltheim,Blumenau,84
2020,Ausland,Veltheim,Blumenau,86
2020,Ausland,Veltheim,Blumenau,53
2020,Ausland,Veltheim,Blumenau,52
2020,Schweiz,Veltheim,Blumenau,3430
2020,Ausland,Veltheim,Blumenau,39
2020,Ausland,Veltheim,Blumenau,35
2020,Ausland,Veltheim,Blumenau,52
2020,Ausland,Veltheim,Blumenau,52
2020,Ausland,Veltheim,Blumenau,22
2020,Ausland,Veltheim,Blumenau,2
2020,Ausland,Veltheim,Blumenau,51
2020,Ausland,Stadt,Brühlberg,34
2020,Ausland,Stadt,Brühlberg,154
2020,Ausland,Stadt,Brühlberg,57
2020,Ausland,Stadt,Brühlberg,31
2020,Ausland,Stadt,Brühlberg,27
2020,Schweiz,Stadt,Brühlberg,1766
2020,Ausland,Stadt,Brühlberg,30
2020,Ausland,Stadt,Brühlberg,1
2020,Ausland,Stadt,Brühlberg,32
2020,Ausland,Seen,Büelwiesen,46
2020,Ausland,Seen,Büelwiesen,26
2020,Ausland,Seen,Büelwiesen,132
2020,Ausland,Seen,Büelwiesen,133
2020,Ausland,Seen,Büelwiesen,182
2020,Ausland,Seen,Büelwiesen,78
2020,Ausland,Seen,Büelwiesen,52
2020,Ausland,Seen,Büelwiesen,25
2020,Ausland,Seen,Büelwiesen,30
2020,Schweiz,Seen,Büelwiesen,2247
2020,Ausland,Seen,Büelwiesen,42
2020,Ausland,Seen,Büelwiesen,93
2020,Ausland,Seen,Büelwiesen,51
2020,Ausland,Seen,Büelwiesen,24
2020,Ausland,Seen,Büelwiesen,1
2020,Ausland,Seen,Büelwiesen,21
2020,Ausland,Töss,Dättnau,29
2020,Ausland,Töss,Dättnau,73
2020,Ausland,Töss,Dättnau,144
2020,Ausland,Töss,Dättnau,188
2020,Ausland,Töss,Dättnau,79
2020,Ausland,Töss,Dättnau,142
2020,Ausland,Töss,Dättnau,25
2020,Schweiz,Töss,Dättnau,2567
2020,Ausland,Töss,Dättnau,50
2020,Ausland,Töss,Dättnau,100
2020,Ausland,Töss,Dättnau,49
2020,Ausland,Mattenbach,Deutweg,137
2020,Ausland,Mattenbach,Deutweg,49
2020,Ausland,Mattenbach,Deutweg,174
2020,Ausland,Mattenbach,Deutweg,310
2020,Ausland,Mattenbach,Deutweg,219
2020,Ausland,Mattenbach,Deutweg,36
2020,Ausland,Mattenbach,Deutweg,100
2020,Ausland,Mattenbach,Deutweg,52
2020,Ausland,Mattenbach,Deutweg,38
2020,Schweiz,Mattenbach,Deutweg,5578
2020,Ausland,Mattenbach,Deutweg,40
2020,Ausland,Mattenbach,Deutweg,52
2020,Ausland,Mattenbach,Deutweg,73
2020,Ausland,Mattenbach,Deutweg,82
2020,Ausland,Mattenbach,Deutweg,28
2020,Ausland,Mattenbach,Deutweg,1
2020,Ausland,Mattenbach,Deutweg,75
2020,Ausland,Töss,Eichliacker,95
2020,Ausland,Töss,Eichliacker,28
2020,Ausland,Töss,Eichliacker,157
2020,Ausland,Töss,Eichliacker,26
2020,Ausland,Töss,Eichliacker,198
2020,Ausland,Töss,Eichliacker,236
2020,Ausland,Töss,Eichliacker,65
2020,Ausland,Töss,Eichliacker,152
2020,Ausland,Töss,Eichliacker,40
2020,Ausland,Töss,Eichliacker,53
2020,Schweiz,Töss,Eichliacker,2691
2020,Ausland,Töss,Eichliacker,65
2020,Ausland,Töss,Eichliacker,40
2020,Ausland,Töss,Eichliacker,152
2020,Ausland,Töss,Eichliacker,60
2020,Ausland,Töss,Eichliacker,25
2020,Ausland,Töss,Eichliacker,2
2020,Ausland,Töss,Eichliacker,28
2020,Schweiz,Seen,Eidberg,162
2020,Ausland,Mattenbach,Endliker,49
2020,Ausland,Mattenbach,Endliker,50
2020,Ausland,Mattenbach,Endliker,53
2020,Ausland,Mattenbach,Endliker,134
2020,Ausland,Mattenbach,Endliker,65
2020,Ausland,Mattenbach,Endliker,35
2020,Schweiz,Mattenbach,Endliker,1599
2020,Ausland,Mattenbach,Endliker,48
2020,Ausland,Mattenbach,Endliker,52
2020,Ausland,Mattenbach,Endliker,26
2020,Ausland,Mattenbach,Endliker,4
2020,Ausland,Seen,Ganzenbühl,44
2020,Ausland,Seen,Ganzenbühl,24
2020,Ausland,Seen,Ganzenbühl,54
2020,Ausland,Seen,Ganzenbühl,122
2020,Ausland,Seen,Ganzenbühl,154
2020,Ausland,Seen,Ganzenbühl,36
2020,Ausland,Seen,Ganzenbühl,34
2020,Schweiz,Seen,Ganzenbühl,2284
2020,Ausland,Seen,Ganzenbühl,39
2020,Ausland,Seen,Ganzenbühl,47
2020,Ausland,Seen,Ganzenbühl,41
2020,Ausland,Seen,Ganzenbühl,1
2020,Ausland,Seen,Ganzenbühl,28
2020,Ausland,Seen,Gotzenwil,21
2020,Schweiz,Seen,Gotzenwil,642
2020,Ausland,Oberwinterthur,Grüze,54
2020,Ausland,Oberwinterthur,Grüze,25
2020,Ausland,Oberwinterthur,Grüze,140
2020,Ausland,Oberwinterthur,Grüze,207
2020,Ausland,Oberwinterthur,Grüze,140
2020,Ausland,Oberwinterthur,Grüze,22
2020,Ausland,Oberwinterthur,Grüze,26
2020,Ausland,Oberwinterthur,Grüze,24
2020,Schweiz,Oberwinterthur,Grüze,2077
2020,Ausland,Oberwinterthur,Grüze,24
2020,Ausland,Oberwinterthur,Grüze,27
2020,Ausland,Oberwinterthur,Grüze,69
2020,Ausland,Oberwinterthur,Grüze,24
2020,Ausland,Oberwinterthur,Grüze,1
2020,Ausland,Oberwinterthur,Grüze,57
2020,Ausland,Oberwinterthur,Guggenbühl,244
2020,Ausland,Oberwinterthur,Guggenbühl,49
2020,Ausland,Oberwinterthur,Guggenbühl,185
2020,Ausland,Oberwinterthur,Guggenbühl,28
2020,Ausland,Oberwinterthur,Guggenbühl,162
2020,Ausland,Oberwinterthur,Guggenbühl,410
2020,Ausland,Oberwinterthur,Guggenbühl,101
2020,Ausland,Oberwinterthur,Guggenbühl,216
2020,Ausland,Oberwinterthur,Guggenbühl,35
2020,Ausland,Oberwinterthur,Guggenbühl,93
2020,Schweiz,Oberwinterthur,Guggenbühl,3745
2020,Ausland,Oberwinterthur,Guggenbühl,124
2020,Ausland,Oberwinterthur,Guggenbühl,46
2020,Ausland,Oberwinterthur,Guggenbühl,163
2020,Ausland,Oberwinterthur,Guggenbühl,117
2020,Ausland,Oberwinterthur,Guggenbühl,30
2020,Ausland,Oberwinterthur,Guggenbühl,5
2020,Ausland,Oberwinterthur,Guggenbühl,48
2020,Ausland,Mattenbach,Gutschick,80
2020,Ausland,Mattenbach,Gutschick,34
2020,Ausland,Mattenbach,Gutschick,95
2020,Ausland,Mattenbach,Gutschick,101
2020,Ausland,Mattenbach,Gutschick,188
2020,Ausland,Mattenbach,Gutschick,94
2020,Ausland,Mattenbach,Gutschick,117
2020,Ausland,Mattenbach,Gutschick,28
2020,Ausland,Mattenbach,Gutschick,37
2020,Schweiz,Mattenbach,Gutschick,2003
2020,Ausland,Mattenbach,Gutschick,83
2020,Ausland,Mattenbach,Gutschick,25
2020,Ausland,Mattenbach,Gutschick,166
2020,Ausland,Mattenbach,Gutschick,45
2020,Ausland,Mattenbach,Gutschick,9
2020,Schweiz,Wülflingen,Hardau,309
2020,Ausland,Wülflingen,Härti,74
2020,Ausland,Wülflingen,Härti,64
2020,Ausland,Wülflingen,Härti,118
2020,Ausland,Wülflingen,Härti,120
2020,Ausland,Wülflingen,Härti,199
2020,Ausland,Wülflingen,Härti,103
2020,Ausland,Wülflingen,Härti,108
2020,Ausland,Wülflingen,Härti,21
2020,Ausland,Wülflingen,Härti,53
2020,Schweiz,Wülflingen,Härti,2335
2020,Ausland,Wülflingen,Härti,76
2020,Ausland,Wülflingen,Härti,50
2020,Ausland,Wülflingen,Härti,59
2020,Ausland,Wülflingen,Härti,57
2020,Ausland,Wülflingen,Härti,26
2020,Ausland,Wülflingen,Härti,3
2020,Ausland,Wülflingen,Härti,28
2020,Ausland,Oberwinterthur,Hegi,31
2020,Ausland,Oberwinterthur,Hegi,24
2020,Ausland,Oberwinterthur,Hegi,132
2020,Ausland,Oberwinterthur,Hegi,178
2020,Ausland,Oberwinterthur,Hegi,127
2020,Ausland,Oberwinterthur,Hegi,41
2020,Ausland,Oberwinterthur,Hegi,58
2020,Ausland,Oberwinterthur,Hegi,31
2020,Schweiz,Oberwinterthur,Hegi,2659
2020,Ausland,Oberwinterthur,Hegi,34
2020,Ausland,Oberwinterthur,Hegi,50
2020,Ausland,Oberwinterthur,Hegi,6
2020,Ausland,Oberwinterthur,Hegmatten,56
2020,Ausland,Oberwinterthur,Hegmatten,58
2020,Ausland,Oberwinterthur,Hegmatten,118
2020,Ausland,Oberwinterthur,Hegmatten,72
2020,Ausland,Oberwinterthur,Hegmatten,23
2020,Ausland,Oberwinterthur,Hegmatten,26
2020,Schweiz,Oberwinterthur,Hegmatten,1426
2020,Ausland,Oberwinterthur,Hegmatten,27
2020,Ausland,Oberwinterthur,Hegmatten,37
2020,Ausland,Oberwinterthur,Hegmatten,28
2020,Ausland,Oberwinterthur,Hegmatten,2
2020,Ausland,Oberwinterthur,Hegmatten,38
2020,Ausland,Stadt,Heiligberg,30
2020,Ausland,Stadt,Heiligberg,151
2020,Ausland,Stadt,Heiligberg,67
2020,Ausland,Stadt,Heiligberg,22
2020,Ausland,Stadt,Heiligberg,22
2020,Schweiz,Stadt,Heiligberg,2877
2020,Ausland,Stadt,Heiligberg,21
2020,Ausland,Seen,Iberg,35
2020,Ausland,Seen,Iberg,38
2020,Schweiz,Seen,Iberg,1039
2020,Ausland,Stadt,Lind,85
2020,Ausland,Stadt,Lind,36
2020,Ausland,Stadt,Lind,76
2020,Ausland,Stadt,Lind,361
2020,Ausland,Stadt,Lind,122
2020,Ausland,Stadt,Lind,32
2020,Ausland,Stadt,Lind,40
2020,Ausland,Stadt,Lind,44
2020,Schweiz,Stadt,Lind,4720
2020,Ausland,Stadt,Lind,32
2020,Ausland,Stadt,Lind,29
2020,Ausland,Stadt,Lind,40
2020,Ausland,Stadt,Lind,57
2020,Ausland,Stadt,Lind,78
2020,Ausland,Wülflingen,Lindenplatz,59
2020,Ausland,Wülflingen,Lindenplatz,93
2020,Ausland,Wülflingen,Lindenplatz,72
2020,Ausland,Wülflingen,Lindenplatz,165
2020,Ausland,Wülflingen,Lindenplatz,55
2020,Ausland,Wülflingen,Lindenplatz,39
2020,Ausland,Wülflingen,Lindenplatz,49
2020,Schweiz,Wülflingen,Lindenplatz,2000
2020,Ausland,Wülflingen,Lindenplatz,42
2020,Ausland,Wülflingen,Lindenplatz,33
2020,Ausland,Wülflingen,Lindenplatz,41
2020,Ausland,Wülflingen,Lindenplatz,32
2020,Schweiz,Wülflingen,Neuburg,159
2020,Ausland,Stadt,Neuwiesen,44
2020,Ausland,Stadt,Neuwiesen,31
2020,Ausland,Stadt,Neuwiesen,92
2020,Ausland,Stadt,Neuwiesen,219
2020,Ausland,Stadt,Neuwiesen,91
2020,Ausland,Stadt,Neuwiesen,33
2020,Ausland,Stadt,Neuwiesen,40
2020,Ausland,Stadt,Neuwiesen,30
2020,Schweiz,Stadt,Neuwiesen,3164
2020,Ausland,Stadt,Neuwiesen,37
2020,Ausland,Stadt,Neuwiesen,27
2020,Ausland,Stadt,Neuwiesen,38
2020,Ausland,Stadt,Neuwiesen,40
2020,Ausland,Stadt,Neuwiesen,28
2020,Ausland,Stadt,Neuwiesen,1
2020,Ausland,Stadt,Neuwiesen,57
2020,Ausland,Wülflingen,Niederfeld,31
2020,Ausland,Wülflingen,Niederfeld,121
2020,Ausland,Wülflingen,Niederfeld,89
2020,Ausland,Wülflingen,Niederfeld,39
2020,Ausland,Wülflingen,Niederfeld,27
2020,Schweiz,Wülflingen,Niederfeld,1539
2020,Ausland,Wülflingen,Niederfeld,33
2020,Ausland,Wülflingen,Niederfeld,1
2020,Ausland,Wülflingen,Oberfeld,107
2020,Ausland,Wülflingen,Oberfeld,50
2020,Ausland,Wülflingen,Oberfeld,165
2020,Ausland,Wülflingen,Oberfeld,281
2020,Ausland,Wülflingen,Oberfeld,315
2020,Ausland,Wülflingen,Oberfeld,89
2020,Ausland,Wülflingen,Oberfeld,99
2020,Ausland,Wülflingen,Oberfeld,30
2020,Ausland,Wülflingen,Oberfeld,69
2020,Schweiz,Wülflingen,Oberfeld,3843
2020,Ausland,Wülflingen,Oberfeld,56
2020,Ausland,Wülflingen,Oberfeld,63
2020,Ausland,Wülflingen,Oberfeld,86
2020,Ausland,Wülflingen,Oberfeld,94
2020,Ausland,Wülflingen,Oberfeld,44
2020,Ausland,Wülflingen,Oberfeld,10
2020,Ausland,Wülflingen,Oberfeld,50
2020,Ausland,Seen,Oberseen,25
2020,Ausland,Seen,Oberseen,104
2020,Ausland,Seen,Oberseen,40
2020,Schweiz,Seen,Oberseen,2195
2020,Ausland,Seen,Oberseen,33
2020,Schweiz,Oberwinterthur,Reutlingen,346
2020,Schweiz,Oberwinterthur,Ricketwil,76
2020,Ausland,Veltheim,Rosenberg,68
2020,Ausland,Veltheim,Rosenberg,21
2020,Ausland,Veltheim,Rosenberg,81
2020,Ausland,Veltheim,Rosenberg,247
2020,Ausland,Veltheim,Rosenberg,129
2020,Ausland,Veltheim,Rosenberg,28
2020,Ausland,Veltheim,Rosenberg,35
2020,Ausland,Veltheim,Rosenberg,28
2020,Ausland,Veltheim,Rosenberg,60
2020,Schweiz,Veltheim,Rosenberg,4565
2020,Ausland,Veltheim,Rosenberg,77
2020,Ausland,Veltheim,Rosenberg,25
2020,Ausland,Veltheim,Rosenberg,40
2020,Ausland,Veltheim,Rosenberg,42
2020,Ausland,Veltheim,Rosenberg,1
2020,Ausland,Veltheim,Rosenberg,47
2020,Schweiz,Töss,Rossberg,23
2020,Ausland,Töss,Schlosstal,51
2020,Ausland,Töss,Schlosstal,31
2020,Ausland,Töss,Schlosstal,133
2020,Ausland,Töss,Schlosstal,121
2020,Ausland,Töss,Schlosstal,194
2020,Ausland,Töss,Schlosstal,79
2020,Ausland,Töss,Schlosstal,155
2020,Ausland,Töss,Schlosstal,34
2020,Ausland,Töss,Schlosstal,28
2020,Schweiz,Töss,Schlosstal,2282
2020,Ausland,Töss,Schlosstal,93
2020,Ausland,Töss,Schlosstal,89
2020,Ausland,Töss,Schlosstal,60
2020,Ausland,Töss,Schlosstal,35
2020,Ausland,Töss,Schlosstal,2
2020,Ausland,Töss,Schlosstal,26
2020,Ausland,Seen,Sennhof,35
2020,Ausland,Seen,Sennhof,21
2020,Ausland,Seen,Sennhof,59
2020,Ausland,Seen,Sennhof,113
2020,Ausland,Seen,Sennhof,35
2020,Ausland,Seen,Sennhof,130
2020,Schweiz,Seen,Sennhof,1174
2020,Ausland,Seen,Sennhof,39
2020,Ausland,Seen,Sennhof,28
2020,Ausland,Seen,Sonnenberg,30
2020,Ausland,Seen,Sonnenberg,22
2020,Schweiz,Seen,Sonnenberg,871
2020,Schweiz,Oberwinterthur,Stadel,265
2020,Ausland,Wülflingen,Taggenberg,62
2020,Ausland,Wülflingen,Taggenberg,55
2020,Schweiz,Wülflingen,Taggenberg,895
2020,Ausland,Oberwinterthur,Talacker,112
2020,Ausland,Oberwinterthur,Talacker,48
2020,Ausland,Oberwinterthur,Talacker,176
2020,Ausland,Oberwinterthur,Talacker,298
2020,Ausland,Oberwinterthur,Talacker,211
2020,Ausland,Oberwinterthur,Talacker,85
2020,Ausland,Oberwinterthur,Talacker,103
2020,Ausland,Oberwinterthur,Talacker,39
2020,Ausland,Oberwinterthur,Talacker,59
2020,Schweiz,Oberwinterthur,Talacker,4949
2020,Ausland,Oberwinterthur,Talacker,83
2020,Ausland,Oberwinterthur,Talacker,39
2020,Ausland,Oberwinterthur,Talacker,69
2020,Ausland,Oberwinterthur,Talacker,77
2020,Ausland,Oberwinterthur,Talacker,44
2020,Ausland,Oberwinterthur,Talacker,4
2020,Ausland,Oberwinterthur,Talacker,45
2020,Ausland,Stadt,Tössfeld,68
2020,Ausland,Stadt,Tössfeld,38
2020,Ausland,Stadt,Tössfeld,94
2020,Ausland,Stadt,Tössfeld,23
2020,Ausland,Stadt,Tössfeld,178
2020,Ausland,Stadt,Tössfeld,210
2020,Ausland,Stadt,Tössfeld,39
2020,Ausland,Stadt,Tössfeld,59
2020,Ausland,Stadt,Tössfeld,25
2020,Ausland,Stadt,Tössfeld,27
2020,Schweiz,Stadt,Tössfeld,3021
2020,Ausland,Stadt,Tössfeld,45
2020,Ausland,Stadt,Tössfeld,30
2020,Ausland,Stadt,Tössfeld,64
2020,Ausland,Stadt,Tössfeld,48
2020,Ausland,Stadt,Tössfeld,35
2020,Ausland,Stadt,Tössfeld,1
2020,Ausland,Stadt,Tössfeld,31
2020,Ausland,Seen,Waldegg,27
2020,Ausland,Seen,Waldegg,33
2020,Schweiz,Seen,Waldegg,1088
2020,Ausland,Seen,Waser,50
2020,Ausland,Seen,Waser,26
2020,Ausland,Seen,Waser,113
2020,Ausland,Seen,Waser,27
2020,Ausland,Seen,Waser,194
2020,Ausland,Seen,Waser,305
2020,Ausland,Seen,Waser,121
2020,Ausland,Seen,Waser,76
2020,Ausland,Seen,Waser,25
2020,Ausland,Seen,Waser,55
2020,Schweiz,Seen,Waser,4165
2020,Ausland,Seen,Waser,50
2020,Ausland,Seen,Waser,30
2020,Ausland,Seen,Waser,129
2020,Ausland,Seen,Waser,54
2020,Ausland,Seen,Waser,25
2020,Ausland,Seen,Waser,23
2020,Ausland,Wülflingen,Weinberg,63
2020,Ausland,Wülflingen,Weinberg,42
2020,Ausland,Wülflingen,Weinberg,33
2020,Ausland,Wülflingen,Weinberg,50
2020,Ausland,Wülflingen,Weinberg,27
2020,Ausland,Wülflingen,Weinberg,21
2020,Schweiz,Wülflingen,Weinberg,880
2020,Ausland,Wülflingen,Weinberg,1
2020,Ausland,Oberwinterthur,Zinzikon,41
2020,Ausland,Oberwinterthur,Zinzikon,23
2020,Ausland,Oberwinterthur,Zinzikon,63
2020,Ausland,Oberwinterthur,Zinzikon,141
2020,Ausland,Oberwinterthur,Zinzikon,121
2020,Ausland,Oberwinterthur,Zinzikon,24
2020,Ausland,Oberwinterthur,Zinzikon,34
2020,Ausland,Oberwinterthur,Zinzikon,36
2020,Schweiz,Oberwinterthur,Zinzikon,2112
2020,Ausland,Oberwinterthur,Zinzikon,41
2020,Ausland,Oberwinterthur,Zinzikon,24
2020,Ausland,Oberwinterthur,Zinzikon,71
2020,Ausland,Oberwinterthur,Zinzikon,51
2020,Ausland,Oberwinterthur,Zinzikon,3
2020,Ausland,Oberwinterthur,Zinzikon,24
2019,Ausland,Stadt,Altstadt,25
2019,Ausland,Stadt,Altstadt,25
2019,Ausland,Stadt,Altstadt,100
2019,Ausland,Stadt,Altstadt,31
2019,Ausland,Stadt,Altstadt,23
2019,Schweiz,Stadt,Altstadt,1713
2019,Ausland,Stadt,Altstadt,1
2019,Ausland,Stadt,Altstadt,31
2019,Ausland,Veltheim,Blumenau,70
2019,Ausland,Veltheim,Blumenau,36
2019,Ausland,Veltheim,Blumenau,119
2019,Ausland,Veltheim,Blumenau,209
2019,Ausland,Veltheim,Blumenau,149
2019,Ausland,Veltheim,Blumenau,83
2019,Ausland,Veltheim,Blumenau,100
2019,Ausland,Veltheim,Blumenau,37
2019,Ausland,Veltheim,Blumenau,49
2019,Schweiz,Veltheim,Blumenau,3335
2019,Ausland,Veltheim,Blumenau,44
2019,Ausland,Veltheim,Blumenau,38
2019,Ausland,Veltheim,Blumenau,56
2019,Ausland,Veltheim,Blumenau,43
2019,Ausland,Veltheim,Blumenau,3
2019,Ausland,Veltheim,Blumenau,49
2019,Ausland,Stadt,Brühlberg,36
2019,Ausland,Stadt,Brühlberg,157
2019,Ausland,Stadt,Brühlberg,52
2019,Ausland,Stadt,Brühlberg,32
2019,Ausland,Stadt,Brühlberg,26
2019,Schweiz,Stadt,Brühlberg,1812
2019,Ausland,Stadt,Brühlberg,22
2019,Ausland,Stadt,Brühlberg,25
2019,Ausland,Stadt,Brühlberg,1
2019,Ausland,Stadt,Brühlberg,36
2019,Ausland,Seen,Büelwiesen,49
2019,Ausland,Seen,Büelwiesen,23
2019,Ausland,Seen,Büelwiesen,118
2019,Ausland,Seen,Büelwiesen,120
2019,Ausland,Seen,Büelwiesen,174
2019,Ausland,Seen,Büelwiesen,69
2019,Ausland,Seen,Büelwiesen,45
2019,Ausland,Seen,Büelwiesen,25
2019,Ausland,Seen,Büelwiesen,30
2019,Schweiz,Seen,Büelwiesen,2225
2019,Ausland,Seen,Büelwiesen,39
2019,Ausland,Seen,Büelwiesen,83
2019,Ausland,Seen,Büelwiesen,42
2019,Ausland,Seen,Büelwiesen,21
2019,Ausland,Töss,Dättnau,21
2019,Ausland,Töss,Dättnau,75
2019,Ausland,Töss,Dättnau,134
2019,Ausland,Töss,Dättnau,181
2019,Ausland,Töss,Dättnau,78
2019,Ausland,Töss,Dättnau,143
2019,Ausland,Töss,Dättnau,25
2019,Ausland,Töss,Dättnau,27
2019,Schweiz,Töss,Dättnau,2554
2019,Ausland,Töss,Dättnau,46
2019,Ausland,Töss,Dättnau,21
2019,Ausland,Töss,Dättnau,98
2019,Ausland,Töss,Dättnau,52
2019,Ausland,Mattenbach,Deutweg,129
2019,Ausland,Mattenbach,Deutweg,53
2019,Ausland,Mattenbach,Deutweg,186
2019,Ausland,Mattenbach,Deutweg,307
2019,Ausland,Mattenbach,Deutweg,196
2019,Ausland,Mattenbach,Deutweg,32
2019,Ausland,Mattenbach,Deutweg,95
2019,Ausland,Mattenbach,Deutweg,48
2019,Ausland,Mattenbach,Deutweg,41
